feature,family,coef,univariate_auroc,univariate_auroc_direction_free,paired_cohens_d,frac_pairs_fake_higher,sign_stability,boot_coef_std,boot_coef_iqr,boot_ci_lo,boot_ci_hi,abs_coef,abs_coef_rank,sign
rich_score_t3_fft_high,rich_score_fft,-0.07425290428201155,0.0677777777777778,0.9322222222222222,-1.4234082176650227,0.08333333333333333,1.0,0.009005205941771042,0.012315757109214433,-0.08410611964239864,-0.04951395534636243,0.07425290428201155,23,-1
rich_score_t4_fft_high_low,rich_score_fft,-0.07290988514309277,0.07611111111111112,0.9238888888888889,-1.3600070264228339,0.05,1.0,0.01226131922132568,0.017251310073434334,-0.08669175080024207,-0.03965600931555632,0.07290988514309277,24,-1
rich_score_t1_fft_low,rich_score_fft,0.07276147852089339,0.9225,0.9225,1.297800465829011,0.9,1.0,0.010723394528399412,0.014947984896685501,0.04451552495237349,0.08536901711803294,0.07276147852089339,25,1
rich_score_t1_fft_high_low,rich_score_fft,-0.07249635808240396,0.06861111111111114,0.9313888888888888,-1.3498312796365604,0.1,1.0,0.009430488201842712,0.012741100348016815,-0.08458220550139847,-0.04763424836682309,0.07249635808240396,26,-1
rich_score_t1_channel_ratio,rich_score_spatial,-0.07244558337507022,0.49111111111111105,0.508888888888889,-0.07140564420074118,0.48333333333333334,1.0,0.015746194452905746,0.02190450876579899,-0.08675543971538889,-0.02612865639172607,0.07244558337507022,27,-1
rich_score_t5_q25,rich_score_moments,0.07106671775719356,0.9220833333333334,0.9220833333333334,1.5058728351640593,0.9833333333333333,1.0,0.011377056448754521,0.016136349736116634,0.03560941053079358,0.07929490117433699,0.07106671775719356,28,1
rich_score_t1_channel_pr,rich_score_spatial,0.06906681190724552,0.48055555555555557,0.5194444444444444,0.07296908755903486,0.48333333333333334,0.998,0.018007984333106578,0.025174197147330393,0.01894695767323263,0.08463530080666232,0.06906681190724552,29,1
rich_score_t2_fft_low,rich_score_fft,0.06778454039284705,0.9352777777777779,0.9352777777777779,1.3649090419369259,0.9333333333333333,1.0,0.013313082494542114,0.018565373984120934,0.035767913359581016,0.08675938040962039,0.06778454039284705,30,1
rich_latent_t3_nearzero,rich_latent_typicality,-0.06713227128114824,0.33458333333333334,0.6654166666666667,-0.3026914182962698,0.36666666666666664,0.944,0.025635297934712482,0.032113587351166095,-0.0913452040086652,0.013059980843238351,0.06713227128114824,31,-1
rich_latent_t2_extreme3,rich_latent_typicality,0.06678223116944285,0.8216666666666665,0.8216666666666665,0.8184120618328109,0.8,1.0,0.012759305374178563,0.018096547047935174,0.030035900749289548,0.07836034155620511,0.06678223116944285,32,1
rich_score_consecutive_cos_t4,rich_score_dynamics,-0.06649735845821499,0.35222222222222227,0.6477777777777778,-0.5261841105195382,0.3,1.0,0.013327509521709531,0.019419707285046446,-0.07812941977124573,-0.029049886911028572,0.06649735845821499,33,-1
rich_score_crosscos_4_5,rich_crosstime,-0.06649735845821499,0.35222222222222227,0.6477777777777778,-0.5261841105195382,0.3,1.0,0.013327509521709531,0.019419707285046446,-0.07812941977124573,-0.029049886911028572,0.06649735845821499,33,-1
rich_score_consecutive_cos_late,rich_score_dynamics,-0.06649735845821499,0.35222222222222227,0.6477777777777778,-0.5261841105195382,0.3,1.0,0.013327509521709531,0.019419707285046446,-0.07812941977124573,-0.029049886911028572,0.06649735845821499,33,-1
rich_score_angle_late,rich_score_dynamics,0.06617526187987692,0.6477777777777778,0.6477777777777778,0.5319652982091709,0.7,1.0,0.013257689767048341,0.020992423935794903,0.02903697728362534,0.07705490837110943,0.06617526187987692,36,1
rich_score_angle_t4,rich_score_dynamics,0.06617526187987692,0.6477777777777778,0.6477777777777778,0.5319652982091709,0.7,1.0,0.013257689767048341,0.020992423935794903,0.02903697728362534,0.07705490837110943,0.06617526187987692,36,1
rich_score_t0_fft_centroid,rich_score_fft,0.06600647770170923,0.5333333333333333,0.5333333333333333,0.1301927169498269,0.65,1.0,0.015021517914845892,0.021004696269169024,0.025038553383284978,0.08254035129847002,0.06600647770170923,38,1
rich_score_consecutive_cos_max,rich_score_dynamics,-0.06593505957294897,0.3527777777777778,0.6472222222222221,-0.5151825701781322,0.3,1.0,0.013511468641557535,0.019442781410503387,-0.07797921285962063,-0.028881494877873528,0.06593505957294897,39,-1
rich_latent_accel_min,rich_latent_geometry,0.0657336251279274,0.5372222222222222,0.5372222222222222,0.1905102420782049,0.55,1.0,0.01037706843713159,0.013184556929826993,0.033706677223767585,0.0734396317770364,0.0657336251279274,40,1
rich_score_angle_min,rich_score_dynamics,0.06570344184638881,0.6472222222222221,0.6472222222222221,0.522212946859733,0.7,1.0,0.013397448635246171,0.020863735639751843,0.02857727215744477,0.07714211393696749,0.06570344184638881,41,1
rich_score_t5_kurtosis,rich_score_moments,0.0649996578131161,0.9450000000000001,0.9450000000000001,1.4555802801460935,0.9333333333333333,1.0,0.007798098103376425,0.011325351221383992,0.04182686484521236,0.07189632735411565,0.0649996578131161,42,1
rich_score_t4_fft_low,rich_score_fft,0.06440504439643456,0.9177777777777778,0.9177777777777778,1.2449964132251543,0.9166666666666666,1.0,0.015168248363840245,0.021291278030394635,0.026284601189060407,0.08468581282883089,0.06440504439643456,43,1
rich_score_t0_v_autocorr,rich_score_spatial,-0.06430418783158745,0.40555555555555556,0.5944444444444444,-0.2508240958850828,0.3,1.0,0.019294154933923405,0.026970935154368388,-0.09319793849663642,-0.01910919973990789,0.06430418783158745,44,-1
rich_score_t1_channel_cv,rich_score_spatial,-0.06352979867323115,0.5194444444444444,0.5194444444444444,-0.007036518904633113,0.5166666666666667,1.0,0.015850298971785547,0.022786298155446437,-0.0780916420042964,-0.017706330866684047,0.06352979867323115,45,-1
rich_latent_step_t2,rich_latent_geometry,0.06302907661514873,0.9086111111111111,0.9086111111111111,1.460465274842682,0.9333333333333333,1.0,0.007274395675095353,0.010069632330193312,0.0391210507732187,0.06708364184912326,0.06302907661514873,46,1
rich_latent_accel_mean,rich_latent_geometry,0.06211120939650337,0.6233333333333333,0.6233333333333333,0.3262143149463311,0.6333333333333333,1.0,0.007984106320271155,0.011611846958531923,0.03773751725831957,0.0679502761180532,0.06211120939650337,47,1
rich_score_t3_nearzero,rich_score_moments,0.061308277610915694,0.7713888888888889,0.7713888888888889,0.760220325580368,0.75,0.992,0.018105555877076233,0.024322064978162063,0.010336184148375206,0.07930987090594575,0.061308277610915694,48,1
rich_latent_step_std,rich_latent_geometry,0.06026354965599098,0.8458333333333333,0.8458333333333333,1.0200376185883302,0.85,1.0,0.006780643940241072,0.009018156889643095,0.038029080524637486,0.06360306336567664,0.06026354965599098,49,1
endpoint_kurtosis,endpoint,0.05998598548865133,0.9363888888888889,0.9363888888888889,1.3396698721751283,0.9333333333333333,1.0,0.0072106157184447985,0.010587957174479315,0.03957748006442398,0.06739966147767609,0.05998598548865133,50,1
rich_latent_step_early,rich_latent_geometry,0.05972862439209553,0.8052777777777778,0.8052777777777778,0.9180501875783849,0.8166666666666667,1.0,0.00762781611485282,0.009960280042595873,0.034696037271898614,0.06435199971644336,0.05972862439209553,51,1
rich_latent_step_max,rich_latent_geometry,0.0595187533601343,0.7894444444444445,0.7894444444444445,0.8666483308960327,0.7833333333333333,1.0,0.007643234583876187,0.010171141628942261,0.03376281234671344,0.06424674985963509,0.0595187533601343,52,1
speed_max,legacy_geometry,0.0595187533601343,0.7894444444444445,0.7894444444444445,0.8666483308960327,0.7833333333333333,1.0,0.007643234583876187,0.010171141628942261,0.03376281234671344,0.06424674985963509,0.0595187533601343,52,1
rich_latent_step_t1,rich_latent_geometry,0.05951796623896435,0.7894444444444445,0.7894444444444445,0.866612215775704,0.7833333333333333,1.0,0.007642976394333537,0.01017031601474773,0.033762641014585155,0.06424598025494774,0.05951796623896435,54,1
rich_latent_accel_t0,rich_latent_geometry,0.05936648591907601,0.7866666666666666,0.7866666666666666,0.8530814341896411,0.7833333333333333,1.0,0.00762445778681924,0.010162160256751318,0.033453640520290574,0.06413385528630608,0.05936648591907601,55,1
rich_latent_accel_max,rich_latent_geometry,0.05936648591907601,0.7866666666666666,0.7866666666666666,0.8530814341896411,0.7833333333333333,1.0,0.00762445778681924,0.010162160256751318,0.033453640520290574,0.06413385528630608,0.05936648591907601,55,1
rich_latent_t4_skew,rich_latent_typicality,-0.05927419696692712,0.5438888888888889,0.5438888888888889,0.013480081101997204,0.5333333333333333,0.994,0.015847324565231746,0.02287691926160753,-0.07211708081843604,-0.014228893117468782,0.05927419696692712,57,-1
rich_score_t4_kurtosis,rich_score_moments,0.05874121333767966,0.9475,0.9475,1.4603309128791373,0.9333333333333333,1.0,0.007709247652453115,0.010819857644992534,0.03846723088570317,0.06814004097944565,0.05874121333767966,58,1
rich_score_t4_fft_centroid,rich_score_fft,-0.0580948628306389,0.08027777777777778,0.9197222222222222,-1.4018396026803965,0.06666666666666667,1.0,0.009911481296112246,0.013171993347606374,-0.07534309594136879,-0.03864756799282882,0.0580948628306389,59,-1
rich_latent_t0_extreme3,rich_latent_typicality,0.056732896886053215,0.7773611111111112,0.7773611111111112,0.6628553035622363,0.75,1.0,0.014385646285449437,0.02113930098121193,0.019306191326177745,0.07139779186094852,0.056732896886053215,60,1
rich_score_t5_fft_high_low,rich_score_fft,-0.05650895933968207,0.09694444444444444,0.9030555555555555,-1.2302229287045898,0.06666666666666667,1.0,0.011929124733992878,0.017065403497766952,-0.07577553731937829,-0.029078002026122114,0.05650895933968207,61,-1
rich_latent_t5_pr,rich_latent_typicality,-0.0559900109195612,0.08611111111111112,0.9138888888888889,-1.3307789562959356,0.06666666666666667,1.0,0.00659576952936992,0.009413966751272505,-0.06426939037465833,-0.03949686395152345,0.0559900109195612,62,-1
rich_latent_t1_extreme3,rich_latent_typicality,0.05587077111839323,0.7754166666666665,0.7754166666666665,0.6547275993900695,0.75,1.0,0.014304002060372313,0.021078675444756584,0.018648053966662723,0.07045507703969223,0.05587077111839323,63,1
rich_guidance_dz_orthfrac_t0,rich_alignment,-0.05574714412571414,0.3711111111111111,0.6288888888888888,-0.3696235386161598,0.38333333333333336,1.0,0.014928580115639332,0.019342685927521093,-0.07336618024642674,-0.014587489610982132,0.05574714412571414,64,-1
rich_score_change_late,rich_score_dynamics,0.055615124997612446,0.5938888888888888,0.5938888888888888,0.3391624377461129,0.6166666666666667,1.0,0.011814157889126879,0.016906462617344124,0.0230867419061128,0.0679141280738024,0.055615124997612446,65,1
rich_score_change_t4,rich_score_dynamics,0.055615124997612446,0.5938888888888888,0.5938888888888888,0.3391624377461129,0.6166666666666667,1.0,0.011814157889126879,0.016906462617344124,0.0230867419061128,0.0679141280738024,0.055615124997612446,65,1
rich_score_t4_q25,rich_score_moments,0.05554135653054988,0.9123611111111111,0.9123611111111111,1.446286041090578,0.95,1.0,0.008667715896828533,0.011815496626962123,0.031525230589400724,0.06520177378975345,0.05554135653054988,67,1
rich_score_change_min,rich_score_dynamics,0.05500679770562964,0.5924999999999999,0.5924999999999999,0.3289892906003746,0.6166666666666667,1.0,0.01195317681838438,0.016877687830519968,0.022500516679151334,0.0676655837509905,0.05500679770562964,68,1
rich_latent_t4_pr,rich_latent_typicality,-0.05449696123561076,0.15611111111111112,0.8438888888888889,-0.9396491883597576,0.15,1.0,0.008935533312696507,0.012518839512226987,-0.06457957780512376,-0.031663701292486766,0.05449696123561076,69,-1
rich_latent_t5_kurtosis,rich_latent_typicality,0.054031392116223716,0.9205555555555556,0.9205555555555556,1.1683516334520576,0.95,1.0,0.007345962449919834,0.010603380680404999,0.03662873954620271,0.06410834292477716,0.054031392116223716,70,1
